symbol,side,order_type,time_in_force,original_quantity,price,average_price,order_status,order_last_filled_quantity,order_last_accumulated_quantity,order_trade_time,usd_size
1000LUNC,SELL,LIMIT,IOC,166,0.0586700,0.0592300,FILLED,166,166,1756103597379,9.73922
SYS,SELL,LIMIT,IOC,465,0.0428800,0.0435000,FILLED,465,465,1756103597379,19.9392
CRV,SELL,LIMIT,IOC,21.7,0.861,0.867,FILLED,21.7,21.7,1756103597379,18.683699999999998
CVX,SELL,LIMIT,IOC,5.0,4.079000,4.119000,FILLED,5.0,5.0,1756103597379,20.395
THETA,SELL,LIMIT,IOC,23.7,0.8177,0.8253,FILLED,23.7,23.7,1756103597379,19.37949
JELLYJELLY,SELL,LIMIT,IOC,1113,0.0178100,0.0181700,FILLED,1113,1113,1756103597379,19.82253
S,SELL,LIMIT,IOC,62,0.3240000,0.3272000,FILLED,62,62,1756103597379,20.088
KAS,SELL,LIMIT,IOC,233,0.0875300,0.0883703,FILLED,187,233,1756103597379,20.394489999999998
POL,SELL,LIMIT,IOC,85,0.2424600,0.2448700,FILLED,85,85,1756103597379,20.6091
PYTH,SELL,LIMIT,IOC,178,0.1193300,0.1205100,FILLED,178,178,1756103597379,21.240740000000002
TURBO,SELL,LIMIT,IOC,5209,0.0041279,0.0041695,FILLED,5209,5209,1756103597379,21.502231100000003
ALGO,SELL,LIMIT,IOC,83.1,0.2595,0.2621,FILLED,38.8,83.1,1756103597379,21.56445
HBAR,SELL,LIMIT,IOC,217,0.24011,0.24252,FILLED,217,217,1756103597379,52.10387
BRETT,SELL,LIMIT,IOC,417,0.0531800,0.0537100,FILLED,190,417,1756103597379,22.17606
EIGEN,SELL,LIMIT,IOC,2652.3,1.3226000,1.3359348,FILLED,12.8,2652.3,1756103597479,3507.9319800000003
MILK,SELL,LIMIT,IOC,1,0.0401400,0.0406000,FILLED,1,1,1756103597546,0.04014
DOGE,SELL,LIMIT,IOC,2000,0.222750,0.224210,FILLED,1957,2000,1756103597641,445.5
1000PEPE,SELL,LIMIT,IOC,68181,0.0104579,0.0105234,FILLED,31597,68181,1756103597874,713.0300798999999
RESOLV,SELL,LIMIT,IOC,117,0.1467500,0.1489700,FILLED,59,117,1756103597874,17.16975
XCN,SELL,LIMIT,IOC,1166,0.0121848,0.0122900,FILLED,1166,1166,1756103597874,14.2074768
DEGO,SELL,LIMIT,IOC,19.5,1.2528216,1.2716784,FILLED,2.3,19.5,1756103597874,24.430021200000002
ETH,SELL,LIMIT,IOC,0.005,4645.04,4664.05,FILLED,0.005,0.005,1756103597874,23.2252
SOL,SELL,LIMIT,IOC,0.10,201.8656,202.8500,FILLED,0.10,0.10,1756103597874,20.18656
AIOT,SELL,LIMIT,IOC,31,1.6500127,1.6748235,FILLED,20,31,1756103597874,51.1503937
TOWNS,SELL,LIMIT,IOC,44685,0.0237700,0.0240100,FILLED,390,44685,1756103598385,1062.16245
1000LUNC,SELL,LIMIT,IOC,7753,0.0586500,0.0592302,FILLED,5758,7753,1756103598564,454.71345
EIGEN,SELL,LIMIT,IOC,295.9,1.3224000,1.3360000,FILLED,217.3,295.9,1756103598570,391.29816
MILK,SELL,LIMIT,IOC,150,0.0401000,0.0405700,FILLED,150,150,1756103599066,6.015
XRP,SELL,LIMIT,IOC,41.0,2.9532,2.9679,FILLED,41.0,41.0,1756103599175,121.0812
SOON,SELL,LIMIT,IOC,3004,0.2372900,0.2393836,FILLED,366,3004,1756103599192,712.81916
ASR,SELL,LIMIT,IOC,68.3,2.797000,2.837000,FILLED,68.3,68.3,1756103599192,191.0351
XRP,SELL,LIMIT,IOC,513.3,2.9531,2.9679,FILLED,237.5,513.3,1756103600207,1515.82623
ASR,SELL,LIMIT,IOC,599.3,2.795000,2.836000,FILLED,157.6,599.3,1756103600507,1675.0434999999998
KERNEL,SELL,LIMIT,IOC,1690,0.1982000,0.2012000,FILLED,1690,1690,1756103600507,334.95799999999997
SOON,SELL,LIMIT,IOC,37,0.2372600,0.2393900,FILLED,37,37,1756103601109,8.77862
SOL,SELL,LIMIT,IOC,0.06,201.8300,202.8500,FILLED,0.06,0.06,1756103601113,12.1098
ONT,BUY,LIMIT,IOC,45858.5,0.2045,0.2005,FILLED,494.5,45858.5,1756103601328,9378.06325
MILK,SELL,LIMIT,IOC,10785,0.0400500,0.0405079,FILLED,1911,10785,1756103601486,431.93925
XRP,SELL,LIMIT,IOC,681.0,2.9530,2.9675,FILLED,681.0,681.0,1756103602036,2010.993
WCT,SELL,LIMIT,IOC,20,0.3222000,0.3254000,FILLED,20,20,1756103603152,6.444
XRP,SELL,LIMIT,IOC,399.9,2.9526,2.9672,FILLED,399.9,399.9,1756103603551,1180.7447399999999
ETH,SELL,LIMIT,IOC,0.219,4644.99,4663.49,FILLED,0.219,0.219,1756103603579,1017.25281
LA,SELL,LIMIT,IOC,322.3,0.327100,0.330300,FILLED,322.3,322.3,1756103604105,105.42433
HYPER,SELL,LIMIT,IOC,233,0.3051000,0.3081000,FILLED,197,233,1756103604105,71.08829999999999
HOME,SELL,LIMIT,IOC,2118,0.0381870,0.0385700,FILLED,2118,2118,1756103604105,80.880066
LTC,SELL,LIMIT,IOC,4.045,113.54,114.11,FILLED,4.045,4.045,1756103604248,459.26930000000004
NEWT,SELL,LIMIT,IOC,22,0.2867000,0.2896000,FILLED,22,22,1756103604293,6.3074
LTCUSDC,SELL,LIMIT,IOC,12.695,113.59,114.13,FILLED,1.326,12.695,1756103604434,1442.02505
NEIROETH,SELL,LIMIT,IOC,424,0.1051500,0.1066800,FILLED,424,424,1756103604434,44.5836
PENGUUSDC,BUY,LIMIT,IOC,159,0.0327440,0.0324310,FILLED,159,159,1756103604435,5.206296
QTUM,BUY,LIMIT,IOC,154.6,3.242,3.194,FILLED,117.4,154.6,1756103604435,501.2132
XRPUSDC,SELL,LIMIT,IOC,75.3,2.9533,2.9672,FILLED,75.3,75.3,1756103604533,222.38349
XRP,SELL,LIMIT,IOC,6.2,2.9524,2.9669,FILLED,6.2,6.2,1756103604650,18.30488
UMA,SELL,LIMIT,IOC,12,1.421000,1.443000,FILLED,7,12,1756103606231,17.052
BTC,SELL,LIMIT,IOC,0.064,111679.50,112128.00,FILLED,0.064,0.064,1756103606327,7147.488
SOL,SELL,LIMIT,IOC,9.23,201.8200,202.9100,FILLED,9.23,9.23,1756103606327,1862.7986
AVAX,SELL,LIMIT,IOC,89,24.7720,24.8970,FILLED,74,89,1756103606362,2204.708
HIPPO,SELL,LIMIT,IOC,6788,0.0017660,0.0017900,FILLED,6788,6788,1756103606399,11.987608
MILK,SELL,LIMIT,IOC,275,0.0400200,0.0405300,FILLED,275,275,1756103606502,11.0055
ETH,SELL,LIMIT,IOC,0.358,4644.71,4663.28,FILLED,0.358,0.358,1756103607031,1662.80618
TOWNS,SELL,LIMIT,IOC,18442,0.0237500,0.0239800,FILLED,7918,18442,1756103607256,437.9975
LTC,SELL,LIMIT,IOC,151.309,113.29,114.07,FILLED,53.841,151.309,1756103607257,17141.79661
SOON,SELL,LIMIT,IOC,19057,0.2370800,0.2383395,FILLED,3428,19057,1756103607480,4518.03356
ETH,SELL,LIMIT,IOC,0.455,4645.09,4663.68,FILLED,0.455,0.455,1756103608161,2113.51595
TOWNS,SELL,LIMIT,IOC,520,0.0237400,0.0239800,FILLED,520,520,1756103608283,12.344800000000001
LTC,SELL,LIMIT,IOC,9.424,113.52,114.10,FILLED,8.071,9.424,1756103608340,1069.8124799999998
SOON,SELL,LIMIT,IOC,1439,0.2369300,0.2385541,FILLED,256,1439,1756103608671,340.94227
HUMA,SELL,LIMIT,IOC,14364,0.0253120,0.0255688,FILLED,1717,14364,1756103608671,363.581568
MYX,SELL,LIMIT,IOC,215,1.1597000,1.1771413,FILLED,46,215,1756103609458,249.3355
ONT,BUY,LIMIT,IOC,6568.7,0.2041,0.2010,FILLED,814.3,6568.7,1756103610190,1340.67167
ONT,BUY,LIMIT,IOC,63.7,0.2041,0.2010,FILLED,63.7,63.7,1756103611394,13.00117
ONT,BUY,LIMIT,IOC,318.3,0.2042,0.2008,FILLED,318.3,318.3,1756103613119,64.99686
SOON,SELL,LIMIT,IOC,53382,0.2358300,0.2384117,FILLED,2113,53382,1756103613132,12589.077060000001
XNY,SELL,LIMIT,IOC,60000,0.0068310,0.0069363,FILLED,4148,60000,1756103613508,409.86
MYX,SELL,LIMIT,IOC,395,1.1589000,1.1754126,FILLED,62,395,1756103613508,457.76550000000003
ONG,BUY,LIMIT,IOC,530,0.2148200,0.2117100,FILLED,530,530,1756103614189,113.8546
SOON,SELL,LIMIT,IOC,1203,0.2366500,0.2385077,FILLED,271,1203,1756103614407,284.68995
SOON,SELL,LIMIT,IOC,22476,0.2365100,0.2385510,FILLED,830,22476,1756103616136,5315.79876
XNY,SELL,LIMIT,IOC,17221,0.0068290,0.0069388,FILLED,2386,17221,1756103618419,117.602209
SOON,SELL,LIMIT,IOC,38973,0.2359100,0.2383491,FILLED,787,38973,1756103619150,9194.12043
MILK,SELL,LIMIT,IOC,1938,0.0399900,0.0405515,FILLED,1286,1938,1756103621338,77.50062
1000WHY,SELL,LIMIT,IOC,4034218,0.0000304,0.0000310,FILLED,4034218,4034218,1756103621338,122.6402272
SOON,SELL,LIMIT,IOC,2927,0.2360000,0.2367739,FILLED,1782,2927,1756103621614,690.7719999999999
SOON,SELL,LIMIT,IOC,8756,0.2357300,0.2376289,FILLED,645,8756,1756103626055,2064.05188
BAND,SELL,LIMIT,IOC,61.5,0.9727,0.9866,FILLED,61.5,61.5,1756103626086,59.82105
ONT,BUY,LIMIT,IOC,614.4,0.2052,0.2029,FILLED,614.4,614.4,1756103629090,126.07488
ETH,SELL,LIMIT,IOC,1.150,4647.02,4663.61,FILLED,1.150,1.150,1756103629254,5344.073
TREE,SELL,LIMIT,IOC,13601,0.2933000,0.2959861,FILLED,753,13601,1756103629255,3989.1733
GRIFFAIN,SELL,LIMIT,IOC,524,0.0344400,0.0349790,FILLED,52,524,1756103629331,18.04656
ONT,BUY,LIMIT,IOC,266.8,0.2060,0.2031,FILLED,132.3,266.8,1756103630106,54.9608
FILUSDC,SELL,LIMIT,IOC,279.4,2.3200000,2.3330000,FILLED,228.5,279.4,1756103630226,648.2079999999999
MILK,SELL,LIMIT,IOC,5050,0.0399900,0.0405144,FILLED,960,5050,1756103631092,201.9495
PIPPIN,SELL,LIMIT,IOC,13455,0.0149900,0.0152074,FILLED,3143,13455,1756103631092,201.69045
FIS,SELL,LIMIT,IOC,2356,0.1128300,0.1150059,FILLED,1344,2356,1756103631092,265.82748
ONT,BUY,LIMIT,IOC,257.1,0.2062,0.2033,FILLED,257.1,257.1,1756103632053,53.01402
BTC,SELL,LIMIT,IOC,0.022,111678.10,112125.00,FILLED,0.022,0.022,1756103632082,2456.9182
SUI,SELL,LIMIT,IOC,106.3,3.531700,3.566100,FILLED,106.3,106.3,1756103632118,375.41970999999995
BNB,SELL,LIMIT,IOC,0.10,865.270,869.490,FILLED,0.10,0.10,1756103632212,86.527
NEAR,SELL,LIMIT,IOC,356,2.5470,2.5720,FILLED,96,356,1756103632449,906.7320000000001
ETH,SELL,LIMIT,IOC,0.200,4644.39,4661.54,FILLED,0.200,0.200,1756103633089,928.8780000000002
METIS,SELL,LIMIT,IOC,16.57,16.5000,16.7400,FILLED,13.23,16.57,1756103633260,273.40500000000003
BTC,SELL,LIMIT,IOC,0.023,111676.00,112124.30,FILLED,0.023,0.023,1756103633298,2568.548
SUI,SELL,LIMIT,IOC,9.0,3.530500,3.564100,FILLED,9.0,9.0,1756103633317,31.7745
C,SELL,LIMIT,IOC,1000,0.1911800,0.1940774,FILLED,203,1000,1756103634316,191.17999999999998
BNB,SELL,LIMIT,IOC,0.74,864.990,869.510,FILLED,0.74,0.74,1756103634335,640.0926
NEAR,SELL,LIMIT,IOC,3,2.5470,2.5730,FILLED,3,3,1756103634376,7.641
BTC,SELL,LIMIT,IOC,0.017,111675.40,112147.50,FILLED,0.017,0.017,1756103634508,1898.4818
SUIUSDC,SELL,LIMIT,IOC,177.1,3.530080,3.564977,FILLED,64.7,177.1,1756103635053,625.1771679999999
SHELL,SELL,LIMIT,IOC,50,0.1363000,0.1384000,FILLED,50,50,1756103635069,6.815
JOE,SELL,LIMIT,IOC,61,0.1538800,0.1561100,FILLED,61,61,1756103635462,9.38668
ONT,BUY,LIMIT,IOC,35.8,0.2065,0.2029,FILLED,35.8,35.8,1756103636116,7.392699999999999
SUI,SELL,LIMIT,IOC,160.2,3.529400,3.563400,FILLED,135.9,160.2,1756103636253,565.4098799999999
ALGO,SELL,LIMIT,IOC,2455.5,0.2594,0.2619,FILLED,2455.5,2455.5,1756103636280,636.9567000000001
DYDX,SELL,LIMIT,IOC,32.5,0.650,0.656,FILLED,32.5,32.5,1756103636463,21.125
1000PEPE,SELL,LIMIT,IOC,189102,0.0104551,0.0105220,FILLED,73506,189102,1756103637090,1977.0803202
SUI,SELL,LIMIT,IOC,1610.6,3.528700,3.562400,FILLED,391.1,1610.6,1756103638068,5683.3242199999995
LTC,SELL,LIMIT,IOC,0.919,113.49,114.05,FILLED,0.919,0.919,1756103638124,104.29731
ADA,SELL,LIMIT,IOC,19,0.88410,0.88840,FILLED,19,19,1756103638297,16.7979
SAGA,SELL,LIMIT,IOC,23.2,0.2594000,0.2619000,FILLED,23.2,23.2,1756103638364,6.01808
OP,SELL,LIMIT,IOC,402.6,0.7524000,0.7566000,FILLED,338.9,402.6,1756103638447,302.91624
ETH,SELL,LIMIT,IOC,0.369,4642.28,4659.79,FILLED,0.112,0.369,1756103639076,1713.0013199999999
DOGE,SELL,LIMIT,IOC,4137,0.222760,0.224187,FILLED,492,4137,1756103639076,921.55812
OM,SELL,LIMIT,IOC,3983.5,0.2285600,0.2307414,FILLED,3667.6,3983.5,1756103639076,910.4687600000001
LINK,BUY,LIMIT,IOC,81.54,26.071,25.942,FILLED,5.12,81.54,1756103639098,2125.8293400000002
SUI,SELL,LIMIT,IOC,123.0,3.527900,3.563000,FILLED,123.0,123.0,1756103639112,433.9317
AIXBT,SELL,LIMIT,IOC,7511,0.1064200,0.1118800,FILLED,6618,7511,1756103639152,799.32062
ENA,SELL,LIMIT,IOC,111411,0.6557000,0.6645179,FILLED,1291,111411,1756103639152,73052.1927
TOWNS,SELL,LIMIT,IOC,260,0.0237300,0.0239400,FILLED,260,260,1756103639179,6.1698
BNB,SELL,LIMIT,IOC,0.15,864.910,869.250,FILLED,0.15,0.15,1756103639191,129.73649999999998
ONT,BUY,LIMIT,IOC,1033.5,0.2066,0.2034,FILLED,1033.5,1033.5,1756103639263,213.52110000000002
IO,SELL,LIMIT,IOC,78739.6,0.6016000,0.6126141,FILLED,906.5,78739.6,1756103639423,47369.74336000001
BAND,SELL,LIMIT,IOC,23228.5,0.9658,0.9859,FILLED,162.6,23228.5,1756103639423,22434.0853
BB,SELL,LIMIT,IOC,162144,0.1396700,0.1425722,FILLED,380,162144,1756103639423,22646.652479999997
WIF,SELL,LIMIT,IOC,32680.1,0.8485000,0.8580172,FILLED,23679.5,32680.1,1756103639424,27729.06485
THE,SELL,LIMIT,IOC,48332.5,0.3801000,0.3878352,FILLED,55.0,48332.5,1756103639424,18371.18325
SHELL,SELL,LIMIT,IOC,100267,0.1354000,0.1381246,FILLED,1707,100267,1756103639424,13576.1518
PIPPIN,SELL,LIMIT,IOC,623812,0.0149100,0.0151763,FILLED,17327,623812,1756103639424,9301.03692
DIA,SELL,LIMIT,IOC,35968,0.6536000,0.6664619,FILLED,374,35968,1756103639425,23508.6848
KERNEL,SELL,LIMIT,IOC,790,0.1912000,0.2012000,FILLED,755,790,1756103639425,151.048
CRV,SELL,LIMIT,IOC,66618.7,0.857,0.865,FILLED,4373.7,66618.7,1756103639425,57092.2259
SUPER,SELL,LIMIT,IOC,36542,0.6202000,0.6294952,FILLED,386,36542,1756103639425,22663.3484
AI,SELL,LIMIT,IOC,1155,0.119210,0.125436,FILLED,498,1155,1756103639425,137.68755
CYBER,SELL,LIMIT,IOC,4537.2,2.033000,2.066549,FILLED,223.1,4537.2,1756103639426,9224.1276
MAV,SELL,LIMIT,IOC,2459,0.0569500,0.0599675,FILLED,592,2459,1756103639426,140.04005
SUIUSDC,SELL,LIMIT,IOC,48.5,3.528900,3.562580,FILLED,48.5,48.5,1756103639596,171.15165000000002
ALT,SELL,LIMIT,IOC,197,0.0340800,0.0346000,FILLED,197,197,1756103639604,6.71376
ETH,SELL,LIMIT,IOC,0.400,4641.93,4660.12,FILLED,0.400,0.400,1756103640147,1856.7720000000002
FIL,SELL,LIMIT,IOC,359.8,2.315,2.329,FILLED,359.8,359.8,1756103640199,832.937
FHE,SELL,LIMIT,IOC,4675,0.0593600,0.0602217,FILLED,1528,4675,1756103640333,277.50800000000004
ZEREBRO,SELL,LIMIT,IOC,31291,0.0240900,0.0244402,FILLED,1803,31291,1756103640333,753.80019
BTC,SELL,LIMIT,IOC,0.005,111666.00,112112.60,FILLED,0.005,0.005,1756103640382,558.33
ONT,BUY,LIMIT,IOC,110.6,0.2067,0.2038,FILLED,110.6,110.6,1756103640508,22.86102
C,SELL,LIMIT,IOC,718,0.1908200,0.1934888,FILLED,115,718,1756103640653,137.00876
ARB,SELL,LIMIT,IOC,22.9,0.559600,0.562400,FILLED,22.9,22.9,1756103641073,12.814839999999998
ALGO,SELL,LIMIT,IOC,773.2,0.2592,0.2618,FILLED,773.2,773.2,1756103641099,200.41344
ENA,SELL,LIMIT,IOC,137,0.6580000,0.6645000,FILLED,137,137,1756103641192,90.146
OP,SELL,LIMIT,IOC,69.7,0.7521000,0.7559000,FILLED,69.7,69.7,1756103641217,52.42137
ETH,SELL,LIMIT,IOC,1.278,4641.66,4658.70,FILLED,1.261,1.278,1756103641301,5932.04148
THE,SELL,LIMIT,IOC,15.8,0.3825000,0.3878000,FILLED,15.8,15.8,1756103641325,6.043500000000001
BTCUSDC,SELL,LIMIT,IOC,0.265,111691.8,112137.9,FILLED,0.065,0.265,1756103641476,29598.327
1000PEPE,SELL,LIMIT,IOC,4368,0.0104522,0.0105158,FILLED,4368,4368,1756103641612,45.6552096
TIA,SELL,LIMIT,IOC,20371,1.7338000,1.7560016,FILLED,34,20371,1756103641621,35319.2398
W,SELL,LIMIT,IOC,142102.2,0.0777900,0.0787425,FILLED,1294.0,142102.2,1756103641621,11054.130138
SEI,SELL,LIMIT,IOC,21706,0.2981000,0.3013000,FILLED,553,21706,1756103641621,6470.558599999999
AIXBT,SELL,LIMIT,IOC,46779,0.1107900,0.1117959,FILLED,810,46779,1756103641621,5182.64541
MEME,SELL,LIMIT,IOC,3691578,0.0038000,0.0038538,FILLED,338630,3691578,1756103641621,14027.9964
QTUM,SELL,LIMIT,IOC,4884.3,3.132,3.194,FILLED,157.3,4884.3,1756103641621,15297.627600000002
DYDX,SELL,LIMIT,IOC,105.4,0.649,0.655,FILLED,38.3,105.4,1756103642039,68.4046
NEIRO,SELL,LIMIT,IOC,3383956,0.00037090,0.00037440,FILLED,1504110,3383956,1756103642044,1255.1092804
